13,"","","","","","","ëçêîÅiíjèóï Åj","","","","","","","","","","íj","","","","","","","","","","èó","","","","","","","","",""
14,"Å¶ëÂçÄñ⁄","ínàÊÉRÅ[Éh","ínàÊéØï ÉRÅ[Éh","","","","ëçêîÅiîzãÙä÷åWÅj","ñ¢ç•","óLîzãÙ","éÄï ","ó£ï ","îzãÙä÷åWÅuïsè⁄Åv","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjñ¢ç• 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjóLîzãÙ 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjéÄï  2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjó£ï  2)","ëçêîÅiîzãÙä÷åWÅj","ñ¢ç•","óLîzãÙ","éÄï ","ó£ï ","îzãÙä÷åWÅuïsè⁄Åv","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjñ¢ç• 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjóLîzãÙ 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjéÄï  2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjó£ï  2)","ëçêîÅiîzãÙä÷åWÅj","ñ¢ç•","óLîzãÙ","éÄï ","ó£ï ","îzãÙä÷åWÅuïsè⁄Åv","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjñ¢ç• 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjóLîzãÙ 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjéÄï  2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjó£ï  2)"
15,"","","","","","00 ëSçë",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3224,"02","40100","1","nen5F.0016","1","Å@90Å`94çŒ",11301,290,2056,8253,368,334,2.6442965259,18.7471505425,75.2530318227,3.3555211088,2606,25,1510,975,50,46,0.9765625000,58.9843750000,38.0859375000,1.9531250000,8695,265,546,7278,318,288,3.1521351255,6.4945878435,86.5707148805,3.7825621506
3225,"02","40100","1","nen5F.0017","1","Å@95Å`99çŒ",2975,56,261,2490,67,101,1.9485038274,9.0814196242,86.6388308977,2.3312456507,487,3,200,263,9,12,0.6315789474,42.1052631579,55.3684210526,1.8947368421,2488,53,61,2227,58,89,2.2092538558,2.5427261359,92.8303459775,2.4176740308
3226,"02","40100","1","nen5F.0018","1","Å@100çŒà»è„",582,15,21,497,6,43,2.7829313544,3.8961038961,92.2077922078,1.1131725417,72,-,15,50,2,5,0.0000000000,22.3880597015,74.6268656716,2.9850746269,510,15,6,447,4,38,3.1779661017,1.2711864407,94.7033898305,0.8474576271
3227,"02","40100","1","nenH.0001","1","Å@ïΩãœîNóÓ",53.3934701357,34.8179586350,56.9781246244,79.2750884832,57.5314181079,50.5900845503,-,-,-,-,51.4956124033,34.4354335089,58.0722472261,77.3555521891,57.8188715755,46.2145116647,-,-,-,-,55.0263786090,35.2418957082,55.8864246714,79.6422692960,57.3806069835,56.7116909460,-,-,-,-
3228,"02","40100","1","nen653.0001","1","Å@ÅiçƒåfÅj65çŒà»è„",274851,15148,162138,74778,19010,3777,5.5881419834,59.8131875429,27.5858252728,7.0128452009,112661,5994,87032,11549,6640,1446,5.3895607607,78.2556309850,10.3843905948,5.9704176595,162190,9154,75106,63229,12370,2331,5.7262962986,46.9826534634,39.5529810646,7.7380691735
3229,"02","40100","1","nen653.0002","2","Å@Å@ÅiçƒåfÅj75çŒà»è„",135222,5132,64412,57211,6364,2103,3.8551972295,48.3867817517,42.9773360677,4.7806849511,49198,1172,37456,8227,1800,543,2.4087966293,76.9828383517,16.9088480115,3.6995170075,86024,3960,26956,48984,4564,1560,4.6883879523,31.9141882932,57.9939382459,5.4034855086
3230,"02","40100","1","nen653.0003","3","Å@Å@Å@ÅiçƒåfÅj85çŒà»è„",40938,1254,11421,25906,1377,980,3.1382952100,28.5825116372,64.8330747285,3.4461184243,11713,149,7716,3457,230,161,1.2898199446,66.7936288089,29.9255540166,1.9909972299,29225,1105,3705,22449,1147,819,3.8900232345,13.0430190805,79.0290783637,4.0378793213
3231,"","","","","","40130 ïüâ™és",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3232,"02","40130","1","nen5F.0000","0","ëçêîÅi15çŒà»è„îNóÓÅj",1263339,388332,650828,82529,76272,65378,32.4160803231,54.3279789576,6.8891224339,6.3668182854,585750,188091,324084,13022,25760,34793,34.1389618428,58.8220133332,2.3635238322,4.6755009919,677589,200241,326744,69507,50512,30585,30.9489585845,50.5010788187,10.7429011258,7.8070614710
3233,"02","40130","1","nen5F.0001","1","Å@15Å`19çŒ",74871,72739,310,10,45,1767,99.5007113154,0.4240534034,0.0136791420,0.0615561392,37752,36490,133,5,25,1099,99.5552887895,0.3628625215,0.0136414482,0.0682072409,37119,36249,177,5,20,668,99.4458313901,0.4855833859,0.0137170448,0.0548681792
3234,"02","40130","1","nen5F.0002","1","Å@20Å`24çŒ",87803,76523,3848,17,259,7156,94.8863565911,4.7714112118,0.0210795194,0.3211526777,42549,37104,1454,8,86,3897,95.9950325986,3.7617717065,0.0206975060,0.2224981890,45254,39419,2394,9,173,3259,93.8659364210,5.7006786522,0.0214311228,0.4119538040
3235,"02","40130","1","nen5F.0003","1","Å@25Å`29çŒ",90216,57215,23201,18,1015,8767,70.2464118651,28.4853098258,0.0220997188,1.2461785903,41471,26744,9731,6,273,4717,72.7648691299,26.4760298199,0.0163247538,0.7427762965,48745,30471,13470,12,742,4050,68.1754111198,30.1375992840,0.0268486408,1.6601409554
3236,"02","40130","1","nen5F.0004","1","Å@30Å`34çŒ",103051,41563,51662,45,2427,7354,43.4318735175,53.9849734056,0.0470234177,2.5361296592,48381,19904,23572,9,754,4142,44.9919754063,53.2833020638,0.0203440403,1.7043784896,54670,21659,28090,36,1673,3212,42.0906370244,54.5882078588,0.0699599674,3.2511951494
3237,"02","40130","1","nen5F.0005","1","Å@35Å`39çŒ",111703,32529,68663,138,4294,6079,30.7969779596,65.0070059835,0.1306521245,4.0653639324,53361,16009,32334,29,1433,3556,32.1433591005,64.9211926513,0.0582270856,2.8772211625,58342,16520,36329,109,2861,2523,29.5956573926,65.0835736935,0.1952740106,5.1254949032
3238,"02","40130","1","nen5F.0006","1","Å@40Å`44çŒ",120985,29555,78178,385,6933,5934,25.6886076610,67.9507348915,0.3346342057,6.0260232419,58436,14877,37657,73,2212,3617,27.1384009194,68.6933362520,0.1331655083,4.0350973203,62549,14678,40521,312,4721,2317,24.3691061230,67.2748705007,0.5179970780,7.8380262983
3239,"02","40130","1","nen5F.0007","1","Å@45Å`49çŒ",103934,22113,68103,715,8136,4867,22.3212573309,68.7443851131,0.7217337761,8.2126237799,50252,11127,33312,156,2673,2984,23.5402386392,70.4747397817,0.3300330033,5.6549885758,53682,10986,34791,559,5463,1883,21.2089036468,67.1653892932,1.0791714126,10.5465356474
3240,"02","40130","1","nen5F.0008","1","Å@50Å`54çŒ",90975,15625,61597,1264,8747,3742,17.9117994337,70.6120390219,1.4489929270,10.0271686174,44020,7958,30526,261,3035,2240,19.0473910962,73.0636668262,0.6247008138,7.2642412638,46955,7667,31071,1003,5712,1502,16.8679735111,68.3585241898,2.2066750270,12.5668272721
3241,"02","40130","1","nen5F.0009","1","Å@55Å`59çŒ",83857,11110,58520,2331,8654,3242,13.7815543013,72.5919493891,2.8915214290,10.7349748806,40695,5830,29379,455,3084,1947,15.0459378549,75.8206875194,1.1742541551,7.9591204707,43162,5280,29141,1876,5570,1295,12.6113645592,69.6037451931,4.4808560441,13.3040342035
3242,"02","40130","1","nen5F.0010","1","Å@60Å`64çŒ",90187,9845,62114,4605,10142,3481,11.3544622056,71.6374876018,5.3110511383,11.6969990543,43195,5290,31178,1031,3728,1968,12.8313969001,75.6251970796,2.5007883183,9.0426177020,46992,4555,30936,3574,6414,1513,10.0156116010,68.0226038391,7.8585720882,14.1032124717
3243,"02","40130","1","nen5F.0011","1","Å@65Å`69çŒ",96208,8542,65025,8201,10755,3685,9.2322989959,70.2798223145,8.8637419885,11.6241367011,45027,4038,33438,1578,4066,1907,9.3645640074,77.5463821892,3.6595547310,9.4294990724,51181,4504,31587,6623,6689,1778,9.1168552517,63.9374127077,13.4060684574,13.5396635832
3244,"02","40130","1","nen5F.0012","1","Å@70Å`74çŒ",69029,4261,45222,10460,6610,2476,6.4024161195,67.9488527940,15.7167971391,9.9319339474,30282,1443,23738,1824,2196,1081,4.9416115886,81.2917365844,6.2463614260,7.5202904010,38747,2818,21484,8636,4414,1395,7.5444420647,57.5176697366,23.1205825659,11.8173056329
3245,"02","40130","1","nen5F.0013","1","Å@75Å`79çŒ",55060,2893,32301,13551,4207,2108,5.4634385859,61.0005287808,25.5911013748,7.9449312585,22512,730,17637,2089,1355,701,3.3469350328,80.8628673605,9.5777360048,6.2124616019,32548,2163,14664,11462,2852,1407,6.9458270447,47.0890465945,36.8067820558,9.1583443049
3246,"02","40130","1","nen5F.0014","1","Å@80Å`84çŒ",43076,2075,20785,15857,2385,1974,5.0484161355,50.5693153618,38.5796311615,5.8026373412,16277,370,12444,2361,584,518,2.3478647122,78.9644012945,14.9819150961,3.7058188971,26799,1705,8341,13496,1801,1456,6.7276960107,32.9124413053,53.2533638480,7.1064988360
3247,"02","40130","1","nen5F.0015","1","Å@85Å`89çŒ",26481,1211,8717,13938,1182,1433,4.8347173427,34.8011817311,55.6451612903,4.7189396359,8171,142,5656,1908,201,264,1.7958770709,71.5315543190,24.1305172632,2.5420513469,18310,1069,3061,12030,981,1169,6.2365089551,17.8577679249,70.1826031153,5.7231200047
3248,"02","40130","1","nen5F.0016","1","Å@90Å`94çŒ",12086,442,2263,8022,401,958,3.9719626168,20.3360891445,72.0884255931,3.6035226456,2811,30,1656,953,49,123,1.1160714286,61.6071428571,35.4538690476,1.8229166667,9275,412,607,7069,352,835,4.8815165877,7.1919431280,83.7559241706,4.1706161137
3249,"02","40130","1","nen5F.0017","1","Å@95Å`99çŒ",3222,79,299,2490,69,285,2.6898195438,10.1804562479,84.7803881512,2.3493360572,494,4,224,235,6,25,0.8528784648,47.7611940299,50.1066098081,1.2793176972,2728,75,75,2255,63,260,3.0388978930,3.0388978930,91.3695299838,2.5526742301
3250,"02","40130","1","nen5F.0018","1","Å@100çŒà»è„",595,12,20,482,11,70,2.2857142857,3.8095238095,91.8095238095,2.0952380952,64,1,15,41,-,7,1.7543859649,26.3157894737,71.9298245614,0.0000000000,531,11,5,441,11,63,2.3504273504,1.0683760684,94.2307692308,2.3504273504
3251,"02","40130","1","nenH.0001","1","Å@ïΩãœîNóÓ",48.8513657063,33.3048808751,53.6305844248,78.4019496177,57.9606801972,45.6879531341,-,-,-,-,47.6131848058,32.7965107315,54.7531627603,76.3207648595,57.7465838509,42.9589141494,-,-,-,-,49.9217261496,33.7824047023,52.5171449208,78.7918554966,58.0698645866,48.7924636260,-,-,-,-
3252,"02","40130","1","nen653.0001","1","Å@ÅiçƒåfÅj65çŒà»è„",305757,19515,174632,73001,25620,12989,6.6656875068,59.6485954749,24.9347606296,8.7509563887,125638,6758,94808,10989,8457,4626,5.5845701253,78.3459491621,9.0809175949,6.9885631177,180119,12757,79824,62012,17163,8363,7.4273970051,46.4752323063,36.1047066769,9.9926640117
3253,"02","40130","1","nen653.0002","2","Å@Å@ÅiçƒåfÅj75çŒà»è„",140520,6712,64385,54340,8255,6828,5.0204948688,48.1592017473,40.6456631661,6.1746402178,50329,1277,37632,7587,2195,1638,2.6226612721,77.2873837054,15.5819350599,4.5080199626,90191,5435,26753,46753,6060,5190,6.3940424230,31.4737473677,55.0028823190,7.1293278903
3254,"02","40130","1","nen653.0003","3","Å@Å@Å@ÅiçƒåfÅj85çŒà»è„",42384,1744,11299,24932,1663,2746,4.3998183561,28.5054745446,62.8992381048,4.1954689944,11540,177,7551,3137,256,419,1.5915834907,67.8985702725,28.2078949735,2.3019512634,30844,1567,3748,21795,1407,2327,5.4949679139,13.1430374864,76.4280955220,4.9338990777
3255,"","","","","","41 ç≤âÍåß",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3256,"02","41000","a","nen5F.0000","0","ëçêîÅi15çŒà»è„îNóÓÅj",708289,176641,407878,77035,42095,4640,25.1035672615,57.9661166292,10.9479300049,5.9823861044,329584,95309,203924,12219,15671,2461,29.1355239467,62.3386310348,3.7352922295,4.7905527890,378705,81332,203954,64816,26424,2179,21.6006331568,54.1673084993,17.2142162825,7.0178420614
3257,"02","41000","a","nen5F.0001","1","Å@15Å`19çŒ",42312,41958,199,-,21,134,99.4784010622,0.4718099483,0.0000000000,0.0497889895,21643,21502,83,-,4,54,99.5970169994,0.3844550466,0.0000000000,0.0185279541,20669,20456,116,-,17,80,99.3540239934,0.5634076449,0.0000000000,0.0825683617
3258,"02","41000","a","nen5F.0002","1","Å@20Å`24çŒ",34674,30914,3067,10,240,443,90.3099529666,8.9597148783,0.0292132862,0.7011188689,17157,15554,1241,3,80,279,92.1554686574,7.3527669155,0.0177746178,0.4739898092,17517,15360,1826,7,160,164,88.5149541866,10.5226761943,0.0403388463,0.9220307728
3259,"02","41000","a","nen5F.0003","1","Å@25Å`29çŒ",37927,23605,12928,13,937,444,62.9752154310,34.4903022704,0.0346823893,2.4997999093,18534,12289,5681,2,263,299,67.3923772964,31.1543734576,0.0109679188,1.4422813271,19393,11316,7247,11,674,145,58.7905236908,37.6506650042,0.0571487947,3.5016625104
3260,"02","41000","a","nen5F.0004","1","Å@30Å`34çŒ",44605,16997,25112,50,2086,360,38.4156401853,56.7566956718,0.1130071194,4.7146570234,21984,9460,11616,11,666,231,43.4882544936,53.3995310992,0.0505677378,3.0616466694,22621,7537,13496,39,1420,129,33.5096923351,60.0035568202,0.1733949849,6.3133558599
3261,"02","41000","a","nen5F.0005","1","Å@35Å`39çŒ",49929,13676,32530,131,3248,344,27.5809216497,65.6045174952,0.2641928002,6.5503680549,24806,7946,15504,29,1112,215,32.3126347038,63.0474563865,0.1179293237,4.5219795860,25123,5730,17026,102,2136,129,22.9255021205,68.1203488837,0.4080979435,8.5460510523
3262,"02","41000","a","nen5F.0006","1","Å@40Å`44çŒ",53149,11973,36060,281,4440,395,22.6959093149,68.3550062554,0.5326610304,8.4164233992,26292,7081,17335,69,1560,247,27.1875599923,66.5578805913,0.2649260895,5.9896333269,26857,4892,18725,212,2880,148,18.3159234715,70.1074544161,0.7937399378,10.7828821745
3263,"02","41000","a","nen5F.0007","1","Å@45Å`49çŒ",48453,9480,33460,496,4735,282,19.6798903905,69.4608789521,1.0296651512,9.8295655062,23373,5709,15719,99,1686,160,24.5939775126,67.7163658295,0.4264851592,7.2631714987,25080,3771,17741,397,3049,122,15.1093837647,71.0834201458,1.5906723295,12.2165237599
3264,"02","41000","a","nen5F.0008","1","Å@50Å`54çŒ",49896,7531,36176,961,5002,226,15.1620696598,72.8326957922,1.9347694786,10.0704650695,24129,4675,17176,216,1922,140,19.4880987119,71.5994830964,0.9004126891,8.0120055025,25767,2856,19000,745,3080,86,11.1210622639,73.9846579183,2.9009773763,11.9933024415
3265,"02","41000","a","nen5F.0009","1","Å@55Å`59çŒ",54719,6215,41367,1858,5015,264,11.4130933799,75.9654760812,3.4119915527,9.2094389863,26418,4025,19820,366,2048,159,15.3280779923,75.4788834304,1.3938078373,7.7992307399,28301,2190,21547,1492,2967,105,7.7670591573,76.4186409420,5.2915307136,10.5227691871
3266,"02","41000","a","nen5F.0010","1","Å@60Å`64çŒ",63585,5531,48613,3658,5520,263,8.7347209501,76.7711064085,5.7768232210,8.7173494204,31072,3569,24291,721,2341,150,11.5419442468,78.5557208460,2.3316732424,7.5706616648,32513,1962,24322,2937,3179,113,6.0555555556,75.0679012346,9.0648148148,9.8117283951
3267,"02","41000","a","nen5F.0011","1","Å@65Å`69çŒ",62722,3785,47645,6141,4823,328,6.0662884252,76.3615091195,9.8422925281,7.7299099272,30502,2084,24905,1309,2026,178,6.8724442686,82.1296662709,4.3167128347,6.6811766258,32220,1701,22740,4832,2797,150,5.3040224509,70.9073900842,15.0670408481,8.7215466168
3268,"02","41000","a","nen5F.0012","1","Å@70Å`74çŒ",46194,1815,33466,8068,2617,228,3.9485706827,72.8059870339,17.5521037288,5.6933385546,20573,714,17352,1430,974,103,3.4880312653,84.7679531021,6.9858329262,4.7581827064,25621,1101,16114,6638,1643,125,4.3183244430,63.2020709131,26.0354565422,6.4441481017
3269,"02","41000","a","nen5F.0013","1","Å@75Å`79çŒ",41729,1279,26743,11815,1672,220,3.0812594859,64.4269917367,28.4637066660,4.0280421113,17562,399,14590,1890,602,81,2.2824781191,83.4620445055,10.8117384589,3.4437389165,24167,880,12153,9925,1070,139,3.6623938738,50.5784917596,41.3059763609,4.4531380057
3270,"02","41000","a","nen5F.0014","1","Å@80Å`84çŒ",37023,942,19043,15761,995,282,2.5638931983,51.8303802292,42.8975803598,2.7081462127,14010,205,11125,2314,274,92,1.4729127748,79.9324615606,16.6259520046,1.9686736600,23013,737,7918,13447,721,190,3.2291986154,34.6930727775,58.9186347106,3.1590938965
3271,"02","41000","a","nen5F.0015","1","Å@85Å`89çŒ",25757,633,8981,15425,498,220,2.4787563144,35.1685789247,60.4025531582,1.9501116028,8232,74,5738,2289,86,45,0.9038719922,70.0867228533,27.9589593258,1.0504458288,17525,559,3243,13136,412,175,3.2219020173,18.6916426513,75.7118155620,2.3746397695
3272,"02","41000","a","nen5F.0016","1","Å@90Å`94çŒ",11896,244,2202,9082,204,164,2.0797817934,18.7691783157,77.4122059325,1.7388339584,2763,20,1544,1148,27,24,0.7301935013,56.3709382986,41.9131069733,0.9857612267,9133,224,658,7934,177,140,2.4908261982,7.3168019571,88.2241743578,1.9681974869
3273,"02","41000","a","nen5F.0017","1","Å@95Å`99çŒ",3152,59,262,2755,37,39,1.8952778670,8.4163186637,88.4998393832,1.1885640861,489,3,188,295,-,3,0.6172839506,38.6831275720,60.6995884774,0.0000000000,2663,56,74,2460,37,36,2.1317091740,2.8169014085,93.6429387134,1.4084507042
3274,"02","41000","a","nen5F.0018","1","Å@100çŒà»è„",567,4,24,530,5,4,0.7104795737,4.2628774423,94.1385435169,0.8880994671,45,-,16,28,-,1,0.0000000000,36.3636363636,63.6363636364,0.0000000000,522,4,8,502,5,3,0.7707129094,1.5414258189,96.7244701349,0.9633911368
3275,"02","41000","a","nenH.0001","1","Å@ïΩãœîNóÓ",53.3003696231,33.0074473084,56.8820970977,79.9200687999,55.1975412757,51.8228448276,-,-,-,-,51.4510807563,33.3691414242,58.0507787215,78.0855634667,55.5200370110,46.7064201544,-,-,-,-,54.9097912623,32.5835956327,55.7135873775,80.2659065663,55.0062821677,57.6014226709,-,-,-,-
3276,"02","41000","a","nen653.0001","1","Å@ÅiçƒåfÅj65çŒà»è„",229040,8761,138366,69577,10851,1485,3.8500582277,60.8055195447,30.5759047263,4.7685175013,94176,3499,75458,10703,3989,527,3.7362918985,80.5753398328,11.4288460101,4.2595222586,134864,5262,62908,58874,6862,958,3.9296222723,46.9792242319,43.9666631816,5.1244903141
3277,"02","41000","a","nen653.0002","2","Å@Å@ÅiçƒåfÅj75çŒà»è„",120124,3161,57255,55368,3411,929,2.6519568774,48.0347330005,46.4516129032,2.8616972188,43101,701,33201,7964,989,246,1.6357484541,77.4728736437,18.5835958465,2.3077820558,77023,2460,24054,47404,2422,683,3.2224259890,31.5090385119,62.0958868221,3.1726486770
3278,"02","41000","a","nen653.0003","3","Å@Å@Å@ÅiçƒåfÅj85çŒà»è„",41372,940,11469,27792,744,427,2.2957626084,28.0107461228,67.8764195873,1.8170716815,11529,97,7486,3760,113,73,0.8467178771,65.3456703911,32.8212290503,0.9863826816,29843,843,3983,24032,631,354,2.8586930720,13.5067313235,81.4947946692,2.1397809353
3279,"","","","","","42 í∑çËåß",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3280,"02","42000","a","nen5F.0000","0","ëçêîÅi15çŒà»è„îNóÓÅj",1180663,289340,677255,131763,75089,7216,24.6572704178,57.7150054498,11.2287133548,6.3990107776,544481,152854,339324,20641,27817,3845,28.2729969887,62.7638559030,3.8179107570,5.1452363513,636182,136486,337931,111122,47272,3371,21.5682091493,53.4015685568,17.5600613769,7.4701609169
3281,"02","42000","a","nen5F.0001","1","Å@15Å`19çŒ",64408,63894,253,2,27,232,99.5605833957,0.3942283720,0.0031164298,0.0420718025,32878,32653,96,1,6,122,99.6855537917,0.2930760777,0.0030528758,0.0183172549,31530,31241,157,1,21,110,99.4302991725,0.4996817314,0.0031826862,0.0668364099
3282,"02","42000","a","nen5F.0002","1","Å@20Å`24çŒ",52027,45983,4337,24,357,1326,90.6944636200,8.5540719118,0.0473363445,0.7041281237,25535,22874,1808,10,105,738,92.2450296407,7.2912045812,0.0403274590,0.4234383192,26492,23109,2529,14,252,588,89.2101605930,9.7629709697,0.0540457072,0.9728227301
3283,"02","42000","a","nen5F.0003","1","Å@25Å`29çŒ",57437,35352,20114,21,1431,519,62.1104044415,35.3385572227,0.0368951825,2.5141431533,28308,18502,9065,4,421,316,66.0974564161,32.3842526436,0.0142897971,1.5040011432,29129,16850,11049,17,1010,203,58.2520915439,38.1974694047,0.0587706562,3.4916683952
3284,"02","42000","a","nen5F.0004","1","Å@30Å`34çŒ",68173,25963,38491,79,3145,495,38.3625402642,56.8737255829,0.1167292178,4.6470049351,33463,14156,17990,17,975,325,42.7183294103,54.2881284326,0.0513006216,2.9422415354,34710,11807,20501,62,2170,170,34.1835552982,59.3543717429,0.1795020266,6.2825709323
3285,"02","42000","a","nen5F.0005","1","Å@35Å`39çŒ",76763,21766,49568,195,4782,452,28.5227555660,64.9552489156,0.2555332783,6.2664622400,37713,12090,23712,39,1559,313,32.3262032086,63.4010695187,0.1042780749,4.1684491979,39050,9676,25856,156,3223,139,24.8670041890,66.4490760967,0.4009149084,8.2830048058
3286,"02","42000","a","nen5F.0006","1","Å@40Å`44çŒ",87716,21013,58484,430,7244,545,24.1054937995,67.0911197531,0.4932833167,8.3101031306,42946,11794,28296,119,2376,361,27.6951978396,66.4459316661,0.2794411178,5.5794293765,44770,9219,30188,311,4868,184,20.6768940923,67.7073520836,0.6975283721,10.9182254519
3287,"02","42000","a","nen5F.0007","1","Å@45Å`49çŒ",81877,16922,55498,816,8180,461,20.7846123612,68.1659624644,1.0022599980,10.0471651764,39146,9544,26236,172,2897,297,24.5669129193,67.5332698396,0.4427398389,7.4570774022,42731,7378,29262,644,5283,164,17.3326755468,68.7433927690,1.5129090610,12.4110226232
3288,"02","42000","a","nen5F.0008","1","Å@50Å`54çŒ",85030,14300,60131,1556,8660,383,16.8936879039,71.0373669474,1.8382222642,10.2307228844,40859,8376,28674,296,3252,261,20.6315582048,70.6290950293,0.7290999557,8.0102468102,44171,5924,31457,1260,5408,122,13.4486594474,71.4136529774,2.8604508615,12.2772367137
3289,"02","42000","a","nen5F.0009","1","Å@55Å`59çŒ",93814,12529,68734,3047,9091,413,13.4142032741,73.5902185201,3.2622777058,9.7333005000,45345,7804,32982,655,3658,246,17.3041530854,73.1324419610,1.4523603628,8.1110445908,48469,4725,35752,2392,5433,167,9.7822036355,74.0176390212,4.9521758933,11.2479814500
3290,"02","42000","a","nen5F.0010","1","Å@60Å`64çŒ",109346,11618,80629,6307,10305,487,10.6725213349,74.0673715540,5.7937331778,9.4663739333,53191,7129,40059,1386,4337,280,13.4735688231,75.7101547882,2.6194931111,8.1967832776,56155,4489,40570,4921,5968,207,8.0235218417,72.5137627797,8.7956674054,10.6670479731
3291,"02","42000","a","nen5F.0011","1","Å@65Å`69çŒ",110325,8359,81568,10365,9601,432,7.6064899493,74.2249278844,9.4319019410,8.7366802253,52900,4451,41968,2198,4066,217,8.4486456732,79.6613708407,4.1721238350,7.7178596511,57425,3908,39600,8167,5535,215,6.8309736060,69.2186680650,14.2754763153,9.6748820136
3292,"02","42000","a","nen5F.0012","1","Å@70Å`74çŒ",81392,4258,57731,13890,5197,316,5.2518624500,71.2060289111,17.1320736099,6.4100350289,35824,1806,29473,2361,2061,123,5.0586818296,82.5551105011,6.6132601328,5.7729475365,45568,2452,28258,11529,3136,193,5.4038567493,62.2765840220,25.4082644628,6.9112947658
3293,"02","42000","a","nen5F.0013","1","Å@75Å`79çŒ",75474,2902,48396,20444,3413,319,3.8613532034,64.3949171712,27.2024482736,4.5412813519,31595,950,26094,3197,1267,87,3.0151072743,82.8170623334,10.1466294274,4.0212009648,43879,1952,22302,17247,2146,232,4.4722432240,51.0962952780,39.5147432813,4.9167182166
3294,"02","42000","a","nen5F.0014","1","Å@80Å`84çŒ",65880,2216,33848,27481,1977,358,3.3820701444,51.6589847685,41.9416379231,3.0173071640,25185,472,20021,4031,578,83,1.8803282607,79.7585849733,16.0584813959,2.3026053701,40695,1744,13827,23450,1399,275,4.3146956952,34.2083127165,58.0158337457,3.4611578427
3295,"02","42000","a","nen5F.0015","1","Å@85Å`89çŒ",44425,1498,15236,26342,1083,266,3.3922869630,34.5025929029,59.6526189452,2.4525011889,13961,197,9802,3714,197,51,1.4162473041,70.4672897196,26.7002156722,1.4162473041,30464,1301,5434,22628,886,215,4.3009686271,17.9642302225,74.8057787034,2.9290224470
3296,"02","42000","a","nen5F.0016","1","Å@90Å`94çŒ",20293,613,3695,15346,481,158,3.0444499628,18.3511298734,76.2155450708,2.3888750931,4661,42,2647,1903,49,20,0.9049773756,57.0351217410,41.0040939453,1.0558069382,15632,571,1048,13443,432,138,3.6852975345,6.7639086098,86.7626177875,2.7881760682
3297,"02","42000","a","nen5F.0017","1","Å@95Å`99çŒ",5362,137,488,4591,103,43,2.5756721188,9.1746568904,86.3132167701,1.9364542207,852,13,365,457,13,4,1.5330188679,43.0424528302,53.8915094340,1.5330188679,4510,124,123,4134,90,39,2.7734287631,2.7510624021,92.4625363453,2.0129724894
3298,"02","42000","a","nen5F.0018","1","Å@100çŒà»è„",921,17,54,827,12,11,1.8681318681,5.9340659341,90.8791208791,1.3186813187,119,1,36,81,-,1,0.8474576271,30.5084745763,68.6440677966,0.0000000000,802,16,18,746,12,10,2.0202020202,2.2727272727,94.1919191919,1.5151515152
3299,"02","42000","a","nenH.0001","1","Å@ïΩãœîNóÓ",54.4215703380,35.0165480058,57.5680777551,79.9527219326,56.5816098230,48.5187084257,-,-,-,-,52.5530284803,34.9890287464,58.6500895899,77.9610726225,57.0458173060,43.8209362809,-,-,-,-,56.0207755014,35.0473674956,56.4816057124,80.3226723781,56.3084489761,53.8770394542,-,-,-,-
3300,"02","42000","a","nen653.0001","1","Å@ÅiçƒåfÅj65çŒà»è„",404072,20000,241016,119286,21867,1903,4.9730337246,59.9290348087,29.6606650438,5.4372664228,165097,7932,130406,17942,8231,586,4.8215620840,79.2688634803,10.9062615874,5.0033128484,238975,12068,110610,101344,13636,1317,5.0778850281,46.5416691212,42.6427892181,5.7376566326
3301,"02","42000","a","nen653.0002","2","Å@Å@ÅiçƒåfÅj75çŒà»è„",212355,7383,101717,95031,7069,1155,3.4957386364,48.1614583333,44.9957386364,3.3470643939,76373,1675,58965,13383,2104,246,2.2002706004,77.4560931076,17.5798336990,2.7638025930,135982,5708,42752,81648,4965,909,4.2258630518,31.6510331450,60.4473136748,3.6757901283
3302,"02","42000","a","nen653.0003","3","Å@Å@Å@ÅiçƒåfÅj85çŒà»è„",71001,2265,19473,47106,1679,478,3.2117181629,27.6122683380,66.7952299250,2.3807835742,19593,253,12850,6155,259,76,1.2963057847,65.8400368909,31.5366091100,1.3270482144,51408,2012,6623,40951,1420,402,3.9446339646,12.9847468925,80.2866329451,2.7839861977
3303,"","","","","","43 åFñ{åß",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
