1,"ïΩê¨27îNçëê®í≤ç∏êlå˚ìôäÓñ{èWåvÅiëçñ±è»ìùåvã«Åj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
80,"0201","13106","0","ë‰ìåãÊ",101982,803,717,697,643,636,590,562,546,585,554,514,549,517,556,522,571,541,575,613,738,800,931,965,1137,1242,1374,1452,1470,1544,1598,1733,1760,1768,1754,1774,1847,1824,1903,1750,1891,1856,1907,1975,1862,1801,1779,1740,1711,1651,1400,1602,1508,1393,1275,1299,1307,1265,1194,1097,1159,1172,1131,1205,1233,1360,1489,1692,1628,1609,882,975,1171,1120,1046,954,946,773,763,850,774,725,670,560,453,408,395,316,273,241,179,153,108,80,67,54,44,21,14,9,12,4,1,2,1,-,-,-,-,-,-,-,1092,45.1584200615,44.1660188784,3496,2837,2658,3038,5075,7438,8789,9215,9401,8281,7077,6022,6101,7300,5266,4106,2816,1404,462,100,8,-,-,8991,70437,21462,8896,1974,8,8.9116859946,69.8156407969,21.2726732084,8.8175240361,1.9565863812,0.0079294281
81,"0201","13107","0","ñnìcãÊ",127925,1169,1047,993,914,901,932,878,870,896,822,825,813,852,853,866,831,913,907,935,1016,1039,1031,1128,1360,1445,1674,1789,1942,2039,2047,2273,2260,2263,2191,2170,2115,2206,2162,2249,2198,2282,2379,2472,2303,2273,2190,2161,2136,2015,1637,1944,1827,1706,1574,1537,1522,1538,1386,1333,1382,1410,1394,1503,1595,1619,1751,1908,1923,1802,1040,1084,1389,1300,1366,1269,1147,971,935,1047,969,901,756,659,556,533,449,345,306,262,228,164,131,97,60,52,45,22,11,10,7,5,3,5,2,-,-,1,-,-,-,-,1482,43.9636476515,43.1191923578,5024,4398,4209,4602,6003,9491,11157,10930,11709,10139,8588,7161,7521,8424,6408,5069,3405,1590,504,95,15,1,-,13631,87301,25511,10679,2205,16,10.7803516209,69.0437588479,20.1758895313,8.4457028068,1.7438687788,0.0126539231
82,"0201","13108","0","ç]ìåãÊ",246750,2471,2411,2468,2357,2300,2246,2155,2127,2095,1924,1922,1918,1887,1887,1827,1754,1805,1705,1766,1867,1927,2019,2097,2424,2533,2683,2843,2995,3187,3349,3570,3994,4171,4039,4055,4093,4186,4371,4383,4589,4798,4955,5176,5027,4805,4796,4622,4463,4335,3456,3969,3670,3277,3212,2891,2889,2718,2767,2485,2521,2514,2576,2714,2854,3013,3267,3563,3620,3396,1974,2090,2596,2520,2419,2417,2142,1714,1784,1683,1629,1524,1313,1176,1006,772,663,554,480,421,349,254,198,136,104,69,44,27,30,17,6,6,7,2,1,1,-,-,-,-,-,-,1873,42.8947451169,42.8279559505,12007,10547,9441,8897,11000,15057,19829,21622,24761,21672,17019,13380,13671,15820,12042,8952,5791,2467,761,124,17,-,-,31995,166908,45974,18112,3369,17,13.0657432099,68.1599333543,18.7743234358,7.3963663390,1.3757927449,0.0069422608
83,"0201","13109","0","ïiêÏãÊ",191090,1790,1634,1619,1492,1454,1411,1348,1367,1268,1257,1175,1205,1201,1188,1163,1250,1142,1196,1282,1415,1452,1560,1667,1993,2209,2433,2613,2852,3169,3172,3378,3439,3389,3328,3214,3335,3401,3538,3545,3523,3690,3641,3781,3607,3460,3259,3359,3237,3174,2507,3007,2844,2532,2442,2341,2128,2273,2106,1907,1868,1965,1845,1975,1988,2040,2307,2458,2535,2512,1506,1550,1837,1782,1651,1596,1493,1176,1230,1179,1154,1100,928,859,789,706,596,460,420,411,321,268,181,151,88,70,41,40,20,14,13,11,5,6,2,1,1,1,-,-,-,-,6578,43.0208550121,42.2269240942,7989,6651,5932,6285,8881,14239,16748,17342,18179,15536,13166,10282,9813,11318,8416,6232,4382,2208,758,128,25,2,-,20572,130471,33469,13735,3121,27,11.1494103365,70.7113900451,18.1391996185,7.4439602844,1.6914889005,0.0146331946
84,"0201","13110","0","ñ⁄çïãÊ",130947,1237,1158,1112,1006,1103,1038,961,959,888,862,836,861,854,870,933,897,907,921,945,1048,1186,1193,1337,1487,1621,1730,1881,2150,2225,2319,2430,2572,2611,2479,2512,2524,2520,2517,2650,2523,2394,2498,2447,2290,2249,2261,2173,2223,2268,1824,2140,2001,1805,1744,1687,1635,1508,1427,1273,1276,1224,1207,1181,1253,1276,1372,1646,1643,1532,1006,1072,1145,1169,1132,1060,938,800,816,788,800,716,678,654,590,532,425,391,399,287,240,217,167,123,99,79,51,38,22,20,10,6,6,4,3,1,2,1,-,-,-,-,1140,42.4693159845,41.2588070456,5616,4708,4354,4718,6824,10305,12604,12734,11878,10749,9377,7119,6141,7199,5578,4142,3170,1742,685,141,20,3,-,14678,92449,22680,9903,2591,23,11.3075566033,71.2203502122,17.4720931845,7.6290184659,1.9960402752,0.0177186130
85,"0201","13111","0","ëÂìcãÊ",359753,2872,2733,2703,2633,2641,2587,2597,2482,2529,2403,2414,2642,2508,2640,2584,2753,2594,2653,2926,3313,3592,3644,3910,4447,4692,4923,5205,5281,5415,5380,5637,5476,5556,5444,5310,5360,5331,5556,5713,5884,6019,6381,6520,6391,6303,6256,6435,6260,6079,4908,5741,5360,4954,4769,4736,4532,4251,4123,3933,3928,3935,3850,3998,4146,4402,4714,5113,5240,5002,3104,3223,3923,3706,3623,3458,2903,2594,2505,2430,2410,2178,1864,1804,1528,1347,1200,1002,889,809,660,508,378,304,215,153,109,74,75,28,24,10,10,4,3,3,-,1,1,-,-,1,7450,43.6261698027,43.3549522766,13582,12598,12788,14239,20285,26204,27423,27844,31614,29938,25560,20767,20331,23173,17933,12842,8721,4560,1558,310,30,2,1,38968,244205,69130,28024,6461,33,11.0609333443,69.3167529087,19.6223137470,7.9545164248,1.8339327227,0.0093669370
86,"0201","13112","0","ê¢ìcíJãÊ",428874,3593,3321,3293,3248,3293,3363,3319,3343,3249,3140,3161,3139,3296,3344,3373,3371,3389,3334,3990,5084,5282,5125,4715,4555,4409,4463,4576,4857,4971,5145,5597,5887,5894,5971,6127,6481,6570,6675,6667,7012,7096,7290,7259,7278,6989,7108,7176,7100,7315,5938,7023,6457,6143,5639,5430,5383,5077,4844,4491,4497,4310,4148,4180,4295,4426,4879,5366,5556,5327,3237,3416,3950,3777,3788,3643,3242,2802,2907,2862,2835,2750,2414,2269,2079,1786,1658,1526,1284,1130,955,658,525,391,269,175,148,100,45,56,30,23,9,7,7,2,2,1,-,-,-,-,24474,43.2246092977,43.1281945589,16748,16414,16313,19168,24086,24012,29476,33405,35912,34637,30692,24292,21359,24365,18574,14648,11298,6553,2018,379,48,3,-,49475,277039,77886,34947,9001,51,12.2341740851,68.5061819980,19.2596439169,8.6416913947,2.2257665678,0.0126112760
87,"0201","13113","0","èaíJãÊ",107986,905,878,779,752,718,671,630,575,628,579,501,528,549,530,534,528,562,558,644,774,817,836,913,1158,1103,1329,1480,1627,1788,1792,1820,2032,2042,1970,2055,2086,2092,2007,2052,2047,1945,2066,1965,1803,1758,1710,1711,1765,1795,1494,1744,1588,1552,1375,1318,1309,1263,1213,1106,1046,1019,1100,1063,1106,1099,1125,1308,1324,1306,786,880,954,922,879,866,737,663,666,714,684,580,496,560,490,403,327,287,254,220,195,147,120,79,67,56,33,34,11,19,12,5,3,2,1,1,1,-,-,-,-,-,6987,43.6094070238,42.3152671756,4032,3083,2642,3066,4827,8016,9919,10284,9537,8475,7577,5937,5387,5849,4501,3464,2529,1283,469,109,12,1,-,9757,73025,18217,7867,1874,13,9.6604916880,72.3026960663,18.0368122457,7.7891860315,1.8554639155,0.0128714146
88,"0201","13114","0","íÜñÏãÊ",165382,1261,1081,1079,952,962,900,870,844,808,800,729,787,808,817,864,908,896,912,1118,1523,1598,1775,2038,2355,2501,2724,2870,2974,3240,3383,3357,3476,3292,3209,3262,3158,3193,3105,2981,2950,3010,3023,2994,2746,2677,2667,2729,2610,2628,2015,2489,2260,2057,1974,1920,1877,1784,1716,1583,1587,1541,1596,1590,1682,1774,1880,2040,2084,1931,1283,1277,1438,1451,1474,1371,1165,991,1023,1092,1084,985,835,849,771,658,568,461,425,364,284,257,196,151,104,83,48,24,29,9,7,5,3,-,4,1,-,-,-,-,-,-,5788,43.1324109929,41.1412504135,5335,4222,4005,5357,10267,15191,16596,15387,14450,12649,10700,8547,8183,9218,7011,5355,4098,2102,791,117,13,-,-,13562,117327,28705,12476,3023,13,8.4978132010,73.5159216512,17.9862651478,7.8173364913,1.8941814855,0.0081456696
89,"0201","13115","0","êôï¿ãÊ",271737,2267,2112,2007,1858,1907,1885,1860,1779,1799,1660,1703,1743,1730,1738,1769,1806,1773,1736,2005,2526,3050,3004,3076,3371,3669,3779,4020,4266,4388,4438,4718,4724,4606,4546,4558,4565,4622,4582,4517,4450,4447,4562,4605,4423,4452,4261,4216,4256,4288,3399,4238,3784,3593,3304,3173,3237,3073,2998,2735,2745,2779,2759,2795,2776,2704,2923,3428,3762,3617,2272,2418,2820,2877,2635,2527,2311,2084,2202,2035,1906,1850,1559,1702,1421,1211,1017,869,802,704,566,457,337,278,184,137,104,57,44,34,30,14,11,5,3,1,3,2,-,-,-,-,8304,43.6592245467,42.4550488599,10151,8983,8683,9846,16170,20891,23152,22736,22489,20420,18092,14788,13813,16002,13277,10538,7743,3958,1393,269,34,5,-,27817,182397,53219,23940,5659,39,10.5594211811,69.2384780950,20.2021007239,9.0876997187,2.1481742986,0.0148045234
90,"0201","13116","0","ñLìáãÊ",146827,1029,957,963,841,853,808,819,744,723,715,681,688,707,750,723,752,754,779,1114,1448,1841,1905,2230,2663,2770,2866,2901,2913,2970,2986,3034,3037,2999,2972,2831,2879,2782,2780,2706,2632,2615,2710,2628,2582,2375,2453,2400,2337,2276,1762,2126,1970,1850,1769,1710,1635,1615,1556,1449,1469,1458,1431,1549,1445,1578,1726,1947,1846,1819,1066,1099,1326,1277,1224,1181,976,821,890,832,843,719,636,662,555,526,452,387,346,322,244,207,147,109,80,70,46,27,21,14,11,6,3,4,2,1,1,-,-,-,-,-,2063,42.4100259733,40.3200764818,4643,3809,3549,4847,11409,14636,14873,13779,12910,11228,9425,7724,7461,8404,6107,4362,3098,1751,613,119,16,1,-,12001,108292,24471,9960,2500,17,8.2900444862,74.8058909674,16.9040645464,6.8801635766,1.7269486889,0.0117432511
91,"0201","13117","0","ñkãÊ",169829,1385,1320,1283,1204,1224,1198,1128,1052,1013,1076,1039,1058,1027,1058,1082,1163,1045,1122,1276,1514,1556,1678,1830,2073,2249,2344,2500,2549,2751,2699,2733,2758,2797,2812,2782,2665,2737,2766,2768,2867,2888,2883,2899,2938,2791,2691,2595,2533,2621,1953,2398,2230,2107,1982,1974,1911,1991,1796,1704,1802,1896,1930,2015,2050,2247,2432,2640,2598,2583,1583,1706,1955,1927,1904,1871,1650,1441,1382,1398,1427,1269,1060,1073,939,801,705,600,512,424,364,289,196,166,103,89,67,29,25,19,20,9,4,6,1,4,-,-,2,-,-,-,2550,44.6935090478,43.6087474472,6416,5467,5264,6120,9386,12843,13882,13803,14399,12393,10691,9204,10138,11836,9363,7298,5142,2605,843,160,24,2,-,17147,112859,37273,16074,3634,26,10.2505395178,67.4675243157,22.2819361665,9.6090961806,2.1724185343,0.0155428954
92,"0201","13118","0","çrêÏãÊ",105113,877,907,869,832,847,833,818,810,757,709,744,777,779,738,720,772,757,765,896,902,1019,1064,1085,1216,1331,1409,1468,1479,1522,1495,1557,1628,1779,1631,1600,1718,1682,1754,1782,1803,1906,1942,1851,1825,1816,1737,1721,1701,1590,1282,1514,1569,1397,1321,1173,1230,1251,1126,1114,1164,1160,1147,1144,1309,1421,1527,1643,1646,1507,961,951,1137,1167,1148,1069,914,759,794,770,836,750,594,590,515,410,368,303,257,220,187,150,126,75,62,44,38,24,10,6,5,4,3,1,-,-,1,-,-,-,-,-,999,43.7805962695,43.1243835616,4332,3927,3758,4092,5715,7373,8195,8739,9340,8031,6974,5885,6181,7284,5472,4073,2859,1335,457,83,8,1,-,12017,70525,21572,8816,1884,9,11.5421557139,67.7382484584,20.7195958277,8.4676412394,1.8095549110,0.0086443706
93,"0201","13119","0","î¬ã¥ãÊ",276592,2197,2218,2252,2113,2133,2054,1975,2113,1828,1859,1890,1887,1921,1981,2018,2099,2032,2052,2390,2793,2939,3180,3112,3480,3353,3586,3619,3862,3891,3962,4162,4234,4149,4152,4132,4269,4305,4294,4334,4528,4531,4740,4896,4732,4815,4547,4492,4355,4364,3393,4058,3885,3699,3482,3375,3290,3192,3252,2771,2912,3021,3070,3236,3273,3447,3734,3926,4097,3924,2461,2439,2980,2896,2916,2739,2362,2024,2067,2045,1958,1842,1523,1516,1356,1107,1014,869,733,614,521,411,294,166,174,111,91,45,43,31,19,13,12,5,5,1,-,-,1,-,-,-,7331,43.7353812843,43.2357354184,10913,9829,9697,11366,16064,18920,20829,21730,23714,21151,18499,15417,16047,18142,13970,10456,7344,3751,1156,229,36,1,-,30439,183737,55085,22973,5173,37,11.3046449356,68.2375093311,20.4578457333,8.5318705642,1.9211842785,0.0137413142
94,"0201","13120","0","ó˚înãÊ",351609,2994,2966,2940,2870,2942,2908,2897,2991,2911,2821,2830,2887,3088,3082,3200,3202,3104,3253,3366,3504,3746,3930,3929,4194,4302,4255,4362,4552,4738,4817,5161,5174,5294,5303,5226,5486,5400,5524,5507,5967,6017,6222,6217,6074,6066,6212,5975,5941,6020,4949,5837,5298,4968,4647,4383,4377,4311,4002,3764,3667,3727,3622,3685,3784,3877,4215,4609,4512,4432,2611,2828,3337,3370,3249,3199,2908,2541,2539,2666,2668,2483,2210,2194,1878,1672,1424,1188,1138,1147,747,587,398,294,219,161,121,69,57,41,23,13,7,8,4,5,-,-,-,-,-,-,2572,43.0376679263,42.7489946920,14712,14528,15087,16429,20101,22724,26158,27884,30596,29097,25133,20121,18695,20379,15983,13322,10437,5644,1659,311,37,-,-,44327,236938,67772,31410,7651,37,12.6997997347,67.8833476107,19.4168526546,8.9990459464,2.1920312173,0.0106005954
95,"0201","13121","0","ë´óßãÊ",334922,2698,2662,2717,2650,2686,2651,2792,2826,2697,2560,2541,2632,2720,2748,2878,2913,2890,3025,3000,3118,3194,3297,3324,3608,3705,3681,3657,3917,3931,3937,4282,4258,4370,4469,4527,4554,4754,4933,5094,5222,5541,5993,6278,6157,5935,5909,6036,5640,5518,4416,5386,4913,4566,4166,4072,4031,3866,3727,3448,3440,3722,3565,3801,4026,4291,4500,4981,5074,4819,3079,3067,4043,4012,3941,3856,3446,2873,2998,2971,2960,2711,2255,2083,1789,1482,1168,978,849,707,532,401,321,186,157,103,101,40,34,21,12,10,4,5,2,1,1,-,-,-,-,-,5788,44.3316308859,44.4178601516,13413,13526,13519,14946,17128,19123,21906,24557,29904,27519,23103,18512,19405,22453,18919,15248,10320,4234,1168,208,22,1,-,40458,216103,72573,31201,5633,23,12.2922578646,65.6580602429,22.0496818925,9.4797255829,1.7114609855,0.0069880353
96,"0201","13122","0","äãè¸ãÊ",221621,1797,1836,1861,1834,1770,1808,1837,1800,1761,1688,1719,1775,1782,1904,1782,1816,1794,1914,2082,2101,2262,2295,2372,2505,2500,2605,2662,2668,2749,2773,2813,2858,3019,3070,2945,3184,3221,3340,3436,3556,3564,3845,4024,4164,3936,3908,3857,3629,3672,2947,3623,3320,3248,3012,2915,2798,2827,2563,2537,2458,2725,2512,2583,2795,2905,3187,3408,3392,3320,2019,2090,2593,2462,2428,2273,2134,1731,1879,1850,1804,1748,1449,1418,1191,1016,864,718,652,544,453,319,254,155,114,80,60,31,30,18,8,14,5,1,4,2,-,-,-,-,-,-,42,44.2907969618,44.4315294715,9098,8894,8962,9707,11934,13457,14705,16737,19533,18013,16118,13183,13520,15326,11846,9398,6822,3231,922,147,26,-,-,26954,146907,47718,20546,4326,26,12.1645101747,66.3000555107,21.5354343146,9.2725393652,1.9523510802,0.0117339640
97,"0201","13123","0","ç]åÀêÏãÊ",343464,3028,3000,3094,3040,3057,3044,3010,3051,3044,3080,2932,3010,3163,3313,3217,3356,3184,3301,3586,3805,3868,3873,3950,4280,4105,4139,4306,4367,4488,4519,4735,4888,4853,4786,4869,4875,5005,5389,5300,5673,5925,6396,6384,6519,6514,6431,6334,6223,6133,4825,5665,5214,4842,4551,4237,3916,3820,3631,3203,3373,3363,3415,3438,3695,3896,4065,4445,4523,4234,2631,2859,3509,3360,3495,3254,2911,2424,2509,2444,2442,2140,1815,1667,1445,1169,896,805,621,587,448,356,221,158,121,96,61,39,24,25,12,5,5,2,3,1,1,-,-,-,-,-,4110,42.0442163640,42.2777255639,15219,15229,15635,17232,20076,21819,24131,26242,31738,29946,24509,17943,17807,19898,16477,12730,8236,3357,952,161,16,1,-,46083,231443,61828,25453,4487,17,13.5796248166,68.2010525882,18.2193225953,7.5004272824,1.3222180967,0.0050095181
98,"0201","13201","2","î™â§éqés",291238,1856,1907,2044,2148,2193,2307,2308,2337,2408,2438,2349,2395,2430,2565,2629,2786,2651,2771,4112,5608,5700,5436,4640,3619,3138,2932,2980,2960,2856,2941,3025,3051,3171,3151,3218,3591,3577,3783,3813,4098,4180,4469,4762,4698,4583,4603,4542,4444,4483,3537,4345,3813,3707,3434,3297,3225,3325,3136,3012,2984,3219,3182,3354,3536,3783,4144,4581,4524,4303,2730,2934,3538,3473,3437,3295,2970,2543,2556,2365,2320,2065,1827,1627,1452,1229,1070,852,770,700,522,443,291,244,159,105,78,54,40,28,28,12,9,7,4,2,1,-,1,-,-,-,8330,43.6975200419,43.8771817795,10148,11798,12368,17928,22533,14669,15616,18862,22692,21609,18596,15682,17074,20282,16677,12754,8200,3914,1242,228,34,2,-,34314,185261,63333,26374,5420,36,12.1290313459,65.4845391435,22.3864295107,9.3224652537,1.9158171561,0.0127249848
99,"0201","13000","d","ìåãûìsÅ@êlå˚èWíÜínãÊ",6556603,54527,53168,52913,51293,51938,51475,51165,50813,49682,48252,47662,48790,49507,50734,50808,52482,51101,52099,58925,68269,72803,74125,74092,77998,78474,80843,83456,86898,89791,90976,95681,98037,99662,98294,98512,101136,102511,105186,105614,109025,111220,116406,118728,116362,113342,111768,112008,109052,109008,86709,103198,95927,89804,84263,79921,78510,76518,72334,67625,67711,69037,67680,69985,73269,76536,82428,90112,91497,87631,54086,56943,68217,66583,65511,62657,55940,47675,48964,48359,47417,43692,37662,36119,31636,27104,23220,19616,17303,15147,12204,9460,6902,5083,3670,2677,1998,1210,891,617,436,271,179,121,74,41,19,8,7,1,-,1,139576,43.3276642751,42.9447687150,263839,251387,247501,282876,377492,431964,490186,523472,576058,528545,453113,362698,356507,405754,319911,248355,176213,87490,27792,5152,686,35,1,762727,4382911,1271389,545724,121156,722,11.8859870778,68.3012709780,19.8127419442,8.5043120436,1.8880394301,0.0112513162
100,"0202","13000","a","ìåãûìs",6388206,53717,52246,52134,50687,51382,51074,50900,50565,49535,48113,47670,48833,49532,50825,50869,52172,50903,51694,57452,65135,68600,69853,69552,72990,73122,75089,77595,81320,84472,85957,91013,93438,95026,93734,94434,97276,98835,101662,102553,106468,108620,113956,116305,114214,111558,109851,110169,107129,107525,85362,101865,94298,88201,83183,79085,77748,75965,71722,67197,67605,68950,67456,69822,73462,77060,83110,90897,92176,88161,54330,57074,68613,66909,66059,63224,56321,47849,49054,48614,47943,44081,38183,36367,31960,27515,23637,19993,17655,15464,12447,9668,7076,5190,3745,2736,2051,1243,915,641,456,281,183,118,80,40,19,8,7,1,-,1,89376,43.6210770889,43.3686675889,260166,250187,247729,277356,354117,404433,467645,506794,564653,520036,446632,360237,356750,408674,321879,249781,178106,89196,28415,5306,702,35,1,758082,4258653,1282095,551542,123655,738,12.0352827430,67.6102228509,20.3544944061,8.7562610834,1.9631423614,0.0117164616
101,"0202","13001","b","ésïî",6346007,53431,51961,51806,50345,51028,50753,50564,50217,49182,47751,47310,48467,49204,50427,50517,51787,50504,51287,57065,64807,68280,69542,69229,72673,72800,74753,77266,80956,84113,85554,90617,93005,94572,93266,93939,96779,98303,101145,102031,105889,107957,113306,115660,113537,110927,109250,109572,106530,106873,84851,101315,93746,87682,82648,78604,77236,75411,71165,66675,67026,68375,66847,69190,72754,76357,82279,90035,91283,87375,53770,56497,67949,66250,65468,62643,55797,47423,48637,48220,47506,43703,37863,36041,31674,27258,23442,19816,17500,15298,12329,9558,7000,5144,3708,2708,2031,1225,909,634,453,278,182,116,80,40,19,8,7,1,-,1,89230,43.5949808504,43.3376916776,258571,248467,245925,275450,352524,402642,465399,504147,561387,517076,443995,357513,353523,404742,318807,247583,176539,88385,28118,5252,696,35,1,752963,4233656,1270158,546609,122487,732,12.0343589040,67.6651253513,20.3005157448,8.7362710865,1.9576692601,0.0116993142
102,"0202","13002","b","åSïî",42199,286,285,328,342,354,321,336,348,353,362,360,366,328,398,352,385,399,407,387,328,320,311,323,317,322,336,329,364,359,403,396,433,454,468,495,497,532,517,522,579,663,650,645,677,631,601,597,599,652,511,550,552,519,535,481,512,554,557,522,579,575,609,632,708,703,831,862,893,786,560,577,664,659,591,581,524,426,417,394,437,378,320,326,286,257,195,177,155,166,118,110,76,46,37,28,20,18,6,7,3,3,1,2,-,-,-,-,-,-,-,-,146,47.5037571636,49.0185909980,1595,1720,1804,1906,1593,1791,2246,2647,3266,2960,2637,2724,3227,3932,3072,2198,1567,811,297,54,6,-,-,5119,24997,11937,4933,1168,6,12.1727344066,59.4416569567,28.3856086367,11.7304354029,2.7774475067,0.0142677098
103,"0202","13100","1","ì¡ï ãÊïî",4350988,38009,36122,35555,33854,34171,33493,33080,32768,31790,30719,30320,30988,31425,32034,31988,32657,31803,32252,34946,38958,41810,43503,44776,49626,51254,53648,56252,59400,62235,63470,67421,69105,69600,68626,68699,70274,70998,72603,72941,75541,76455,79726,80640,78693,76861,75685,75357,73811,73426,58609,69789,64644,60163,56641,54266,53083,51741,49087,45293,45706,46272,45427,46737,48719,51109,55217,60698,61645,59094,36077,37379,45094,44012,43176,41398,36598,30970,31808,31758,31367,29063,24861,23996,20776,17899,15481,13155,11615,10291,8223,6348,4753,3412,2517,1848,1407,809,603,423,303,189,116,75,56,29,16,8,4,-,-,1,69766,43.5381022054,43.0645038313,177711,161850,156755,170616,230969,295005,343451,362357,392375,356888,305503,244910,238264,272731,211059,162501,116595,58765,18878,3545,465,28,1,496316,2940338,844568,360778,81682,494,11.5928583007,68.6798769136,19.7272647856,8.4269865006,1.9079132080,0.0115387616
104,"0202","13101","0","êÁë„ìcãÊ",27237,302,295,235,243,220,200,242,239,225,203,157,175,183,182,199,201,178,156,195,193,226,218,230,288,327,364,446,422,482,454,516,541,540,535,467,518,509,566,528,498,497,548,496,528,513,496,459,443,474,373,435,410,391,369,320,345,346,279,263,301,252,228,257,214,252,273,262,320,301,191,189,213,218,220,198,152,152,154,141,143,126,112,122,100,89,82,59,65,54,61,21,35,23,10,12,10,4,3,4,5,2,1,1,1,-,1,-,-,-,-,-,720,41.4763925029,40.7253521127,1295,1109,896,923,1289,2168,2599,2619,2582,2245,1925,1534,1203,1347,1038,742,549,321,101,26,5,1,-,3300,19087,4130,1745,454,6,12.4448467021,71.9802390919,15.5749142060,6.5806840895,1.7121092130,0.0226269940
105,"0202","13102","0","íÜâõãÊ",65111,897,810,721,628,665,576,585,522,507,465,412,379,398,367,357,383,293,318,333,361,371,398,406,566,670,750,846,886,991,1079,1233,1344,1306,1294,1317,1331,1335,1444,1392,1505,1486,1520,1508,1467,1304,1322,1398,1327,1298,1054,1192,1167,1019,891,801,820,796,693,643,602,606,568,533,580,619,646,699,708,672,450,405,485,518,428,442,381,297,344,332,330,304,286,266,213,172,167,140,123,111,104,53,42,37,27,12,12,8,7,3,7,4,4,-,1,-,-,-,-,-,-,-,216,41.4215501965,41.3424342105,3721,2655,1913,1688,2411,4552,6494,7007,7285,6399,5070,3554,2906,3175,2278,1684,1241,645,171,37,9,-,-,8289,47366,9240,3787,862,9,12.7729409045,72.9886740119,14.2383850836,5.8355805532,1.3282995608,0.0138685569
106,"0202","13103","0","ç`ãÊ",105591,1403,1293,1175,1100,1094,999,994,944,873,779,715,749,696,664,645,669,604,576,603,652,745,768,739,947,1072,1159,1361,1519,1560,1715,1810,1837,1919,1988,1909,2016,2094,2091,2105,2229,2136,2237,2254,2162,2084,2056,2071,2020,2003,1689,1857,1780,1544,1466,1353,1337,1310,1185,1123,1084,1038,954,937,991,1054,1108,1244,1312,1234,792,771,866,793,837,835,694,545,616,596,578,564,484,485,427,340,323,266,232,219,178,140,123,72,57,45,43,18,16,8,11,2,3,2,4,1,-,-,-,-,-,-,172,41.8777117977,41.7883325883,6065,4589,3469,3104,4271,7314,9463,10535,10873,9839,8000,6039,4974,5690,4102,3029,2300,1218,437,96,12,-,-,14123,74412,16884,7092,1763,12,13.3970157182,70.5868961003,16.0160881814,6.7274400250,1.6723740502,0.0113831473
107,"0202","13104","0","êVèhãÊ",150113,1137,1022,988,944,904,869,848,776,765,768,777,737,742,707,745,797,811,753,850,1117,1427,1607,1757,1997,2164,2336,2420,2652,2855,2843,2961,3007,3046,2871,2929,2862,2803,2756,2724,2814,2793,2874,2922,2673,2442,2388,2428,2504,2435,1927,2195,2115,2013,1901,1763,1772,1664,1627,1503,1449,1536,1439,1547,1631,1614,1825,1968,2040,1979,1220,1171,1468,1452,1316,1228,1124,1003,1012,1051,956,946,716,772,575,578,491,438,382,326,278,211,189,127,98,78,63,28,20,10,13,10,3,4,1,3,1,-,-,-,-,-,3896,43.5566213231,41.8446416145,4995,4026,3708,4328,8952,13106,14814,13959,13704,11682,9987,8015,7767,9032,6635,5146,3587,1915,703,134,21,1,-,12729,106314,27174,11507,2774,22,8.7055540737,72.7097396336,18.5847062927,7.8698099400,1.8971802184,0.0150461301
108,"0202","13105","0","ï∂ãûãÊ",97720,929,913,839,789,830,823,789,834,682,747,699,688,645,718,668,694,680,672,772,1048,1273,1426,1484,1488,1459,1427,1408,1435,1455,1452,1611,1588,1648,1568,1573,1649,1665,1649,1648,1739,1705,1717,1705,1649,1686,1550,1540,1588,1517,1189,1474,1365,1408,1303,1197,1098,1157,1072,1028,984,925,966,914,983,1025,1075,1218,1289,1234,674,748,839,867,840,789,650,566,625,567,592,603,466,499,441,374,340,273,261,246,196,169,109,86,63,43,39,19,17,13,8,10,5,1,1,-,1,1,-,-,-,-,2014,41.9609951309,41.0256260920,4300,3875,3418,3866,7130,7177,7988,8350,8462,7384,6747,5339,4813,5490,4083,3000,2383,1316,470,96,17,2,-,11593,67256,16857,7284,1901,19,12.1131381523,70.2735460682,17.6133157796,7.6108080998,1.9862913506,0.0198524648
109,"0202","13106","0","ë‰ìåãÊ",95001,767,677,649,597,594,558,530,520,552,522,488,526,482,534,498,552,516,531,503,533,626,720,755,862,981,1070,1178,1225,1333,1421,1566,1594,1596,1578,1609,1703,1660,1754,1652,1761,1731,1799,1855,1744,1697,1668,1658,1619,1567,1308,1525,1425,1308,1215,1243,1237,1212,1151,1056,1111,1112,1095,1174,1209,1334,1463,1674,1607,1584,855,957,1160,1112,1040,941,939,759,761,840,766,720,666,554,446,407,389,316,268,236,177,148,108,77,66,53,41,21,14,8,12,4,1,2,1,-,-,-,-,-,-,-,982,45.9778183133,45.2461031175,3284,2682,2528,2635,3944,6227,7943,8530,8826,7820,6716,5767,5924,7183,5210,4065,2793,1386,452,96,8,-,-,8494,64332,21193,8800,1942,8,9.0343441219,68.4244673949,22.5411884832,9.3598102511,2.0655399441,0.0085089184
